csapat;versenyzo;eletkor;palya;korido;kor
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:17;4
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:28;5
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:07;6
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:13;7
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:33;8
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:23;9
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:34;10
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:08;11
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:25;12
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:25;13
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:27;14
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:22;15
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:25;16
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:17;17
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:28;18
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:17;19
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:16;20
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:13;21
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:13;22
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:32;23
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:14;24
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:17;25
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:13;26
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:32;27
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:05;28
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:18;29
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:09;30
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:09;31
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:07;32
SzélTiks;Rohamos Rebeka;26;Red Ring;00:01:26;33
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:10;1
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:07;2
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:33;3
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:31;4
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:19;5
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:28;6
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:16;7
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:30;8
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:27;9
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:14;10
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:27;11
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:09;12
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:17;13
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:16;14
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:24;15
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:13;16
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:26;17
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:05;18
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:08;19
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:20;20
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:24;21
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:23;22
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:29;23
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:26;24
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:25;25
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:09;26
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:24;27
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:23;28
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:25;29
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:25;30
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:18;31
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:23;32
RemeteRákok;Lendületes Levente;27;Red Ring;00:01:32;33
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:05;1
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:07;2
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:22;3
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:14;4
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:07;5
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:22;6
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:30;7
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:31;8
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:20;9
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:24;10
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:11;11
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:21;12
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:33;13
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:30;14
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:21;15
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:30;16
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:14;17
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:29;18
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:23;19
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:25;20
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:33;21
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:25;22
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:11;23
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:18;24
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:08;25
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:15;26
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:17;27
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:15;28
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:05;29
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:28;30
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:09;31
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:10;32
RemeteRákok;Száguldó Simon;20;Red Ring;00:01:10;33
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:12;1
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:05;2
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:09;3
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:28;4
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:15;5
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:15;6
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:16;7
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:27;8
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:29;9
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:28;10
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:08;11
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:07;12
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:24;13
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:27;14
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:10;15
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:18;16
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:07;17
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:18;18
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:19;19
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:06;20
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:15;21
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:16;22
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:18;23
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:17;24
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:23;25
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:28;26
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:17;27
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:23;28
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:16;29
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:13;30
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:16;31
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:05;32
CsigaCsapat;Szélvész Sára;22;Red Ring;00:01:18;33
CsigaCsapat;Gyors György;29;Red Ring;00:01:19;1
CsigaCsapat;Gyors György;29;Red Ring;00:01:21;2
CsigaCsapat;Gyors György;29;Red Ring;00:01:14;3
CsigaCsapat;Gyors György;29;Red Ring;00:01:08;4
CsigaCsapat;Gyors György;29;Red Ring;00:01:18;5
CsigaCsapat;Gyors György;29;Red Ring;00:01:14;6
CsigaCsapat;Gyors György;29;Red Ring;00:01:28;7
CsigaCsapat;Gyors György;29;Red Ring;00:01:28;8
CsigaCsapat;Gyors György;29;Red Ring;00:01:24;9
CsigaCsapat;Gyors György;29;Red Ring;00:01:05;10
CsigaCsapat;Gyors György;29;Red Ring;00:01:20;11
CsigaCsapat;Gyors György;29;Red Ring;00:01:15;12
CsigaCsapat;Gyors György;29;Red Ring;00:01:17;13
CsigaCsapat;Gyors György;29;Red Ring;00:01:26;14
CsigaCsapat;Gyors György;29;Red Ring;00:01:07;15
CsigaCsapat;Gyors György;29;Red Ring;00:01:10;16
CsigaCsapat;Gyors György;29;Red Ring;00:01:07;17
CsigaCsapat;Gyors György;29;Red Ring;00:01:13;18
CsigaCsapat;Gyors György;29;Red Ring;00:01:26;19
CsigaCsapat;Gyors György;29;Red Ring;00:01:18;20
CsigaCsapat;Gyors György;29;Red Ring;00:01:12;21
CsigaCsapat;Gyors György;29;Red Ring;00:01:12;22
CsigaCsapat;Gyors György;29;Red Ring;00:01:21;23
CsigaCsapat;Gyors György;29;Red Ring;00:01:10;24
CsigaCsapat;Gyors György;29;Red Ring;00:01:13;25
CsigaCsapat;Gyors György;29;Red Ring;00:01:28;26
CsigaCsapat;Gyors György;29;Red Ring;00:01:11;27
CsigaCsapat;Gyors György;29;Red Ring;00:01:22;28
CsigaCsapat;Gyors György;29;Red Ring;00:01:13;29
CsigaCsapat;Gyors György;29;Red Ring;00:01:09;30
CsigaCsapat;Gyors György;29;Red Ring;00:01:10;31
CsigaCsapat;Gyors György;29;Red Ring;00:01:18;32
CsigaCsapat;Gyors György;29;Red Ring;00:01:14;33
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:17;1
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:19;2
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:22;3
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:08;4
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:29;5
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:20;6
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:14;7
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:31;8
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:27;9
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:17;10
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:21;11
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:14;12
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:18;13
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:25;14
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:25;15
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:12;16
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:08;17
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:24;18
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:33;19
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:15;20
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:12;21
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:31;22
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:32;23
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:14;24
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:17;25
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:34;26
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:32;27
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:23;28
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:11;29
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:23;30
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:13;31
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:31;32
OlajozottMénkű;Égető Erik;21;Red Ring;00:01:20;33
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:06;1
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:07;2
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:21;3
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:29;4
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:16;5
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:17;6
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:17;7
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:25;8
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:32;9
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:08;10
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:20;11
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:11;12
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:33;13
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:22;14
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:33;15
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:22;16
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:08;17
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:16;18
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:33;19
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:07;20
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:07;21
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:33;22
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:31;23
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:30;24
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:34;25
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:14;26
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:28;27
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:19;28
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:25;29
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:28;30
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:28;31
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:08;32
OlajozottMénkű;Élénk Egon;25;Red Ring;00:01:09;33
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:29;1
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:22;2
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:31;3
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:09;4
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:09;5
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:10;6
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:25;7
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:19;8
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:13;9
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:19;10
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:31;11
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:09;12
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:12;13
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:34;14
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:15;15
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:26;16
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:08;17
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:32;18
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:06;19
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:26;20
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:06;21
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:30;22
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:27;23
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:08;24
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:09;25
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:15;26
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:33;27
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:11;28
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:34;29
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:10;30
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:08;31
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:09;32
TeljesGőz;Expressz Ernő;30;Red Ring;00:01:21;33
TeljesGőz;Heves Henrik;29;Red Ring;00:01:14;1
TeljesGőz;Heves Henrik;29;Red Ring;00:01:25;2
TeljesGőz;Heves Henrik;29;Red Ring;00:01:32;3
TeljesGőz;Heves Henrik;29;Red Ring;00:01:32;4
TeljesGőz;Heves Henrik;29;Red Ring;00:01:31;5
TeljesGőz;Heves Henrik;29;Red Ring;00:01:32;6
TeljesGőz;Heves Henrik;29;Red Ring;00:01:22;7
TeljesGőz;Heves Henrik;29;Red Ring;00:01:33;8
TeljesGőz;Heves Henrik;29;Red Ring;00:01:27;9
TeljesGőz;Heves Henrik;29;Red Ring;00:01:34;10
TeljesGőz;Heves Henrik;29;Red Ring;00:01:32;11
TeljesGőz;Heves Henrik;29;Red Ring;00:01:15;12
TeljesGőz;Heves Henrik;29;Red Ring;00:01:31;13
TeljesGőz;Heves Henrik;29;Red Ring;00:01:26;14
TeljesGőz;Heves Henrik;29;Red Ring;00:01:33;15
TeljesGőz;Heves Henrik;29;Red Ring;00:01:11;16
TeljesGőz;Heves Henrik;29;Red Ring;00:01:07;17
TeljesGőz;Heves Henrik;29;Red Ring;00:01:20;18
TeljesGőz;Heves Henrik;29;Red Ring;00:01:18;19
TeljesGőz;Heves Henrik;29;Red Ring;00:01:23;20
TeljesGőz;Heves Henrik;29;Red Ring;00:01:19;21
TeljesGőz;Heves Henrik;29;Red Ring;00:01:28;22
TeljesGőz;Heves Henrik;29;Red Ring;00:01:34;23
TeljesGőz;Heves Henrik;29;Red Ring;00:01:15;24
TeljesGőz;Heves Henrik;29;Red Ring;00:01:23;25
TeljesGőz;Heves Henrik;29;Red Ring;00:01:26;26
TeljesGőz;Heves Henrik;29;Red Ring;00:01:27;27
TeljesGőz;Heves Henrik;29;Red Ring;00:01:16;28
TeljesGőz;Heves Henrik;29;Red Ring;00:01:13;29
TeljesGőz;Heves Henrik;29;Red Ring;00:01:21;30
TeljesGőz;Heves Henrik;29;Red Ring;00:01:12;31
TeljesGőz;Heves Henrik;29;Red Ring;00:01:16;32
TeljesGőz;Heves Henrik;29;Red Ring;00:01:07;33
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:12;1
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:31;2
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:28;3
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:31;4
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:22;5
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:34;6
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:21;7
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:15;8
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:32;9
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:15;10
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:06;11
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:16;12
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:34;13
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:19;14
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:13;15
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:09;16
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:35;17
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:29;18
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:34;19
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:08;20
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:08;21
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:24;22
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:26;23
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:21;24
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:22;25
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:09;26
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:23;27
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:19;28
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:08;29
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:33;30
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:15;31
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:20;32
Rakéták;Nyílsebes Nóra;20;Red Ring;00:01:29;33
Rakéták;Postakocsi Petra;19;Red Ring;00:01:32;1
Rakéták;Postakocsi Petra;19;Red Ring;00:01:16;2
Rakéták;Postakocsi Petra;19;Red Ring;00:01:33;3
Rakéták;Postakocsi Petra;19;Red Ring;00:01:31;4
Rakéták;Postakocsi Petra;19;Red Ring;00:01:21;5
Rakéták;Postakocsi Petra;19;Red Ring;00:01:06;6
Rakéták;Postakocsi Petra;19;Red Ring;00:01:20;7
Rakéták;Postakocsi Petra;19;Red Ring;00:01:13;8
Rakéták;Postakocsi Petra;19;Red Ring;00:01:17;9
Rakéták;Postakocsi Petra;19;Red Ring;00:01:15;10
Rakéták;Postakocsi Petra;19;Red Ring;00:01:19;11
Rakéták;Postakocsi Petra;19;Red Ring;00:01:30;12
Rakéták;Postakocsi Petra;19;Red Ring;00:01:17;13
Rakéták;Postakocsi Petra;19;Red Ring;00:01:29;14
Rakéták;Postakocsi Petra;19;Red Ring;00:01:26;15
Rakéták;Postakocsi Petra;19;Red Ring;00:01:21;16
Rakéták;Postakocsi Petra;19;Red Ring;00:01:11;17
Rakéták;Postakocsi Petra;19;Red Ring;00:01:06;18
Rakéták;Postakocsi Petra;19;Red Ring;00:01:25;19
Rakéták;Postakocsi Petra;19;Red Ring;00:01:30;20
Rakéták;Postakocsi Petra;19;Red Ring;00:01:16;21
Rakéták;Postakocsi Petra;19;Red Ring;00:01:13;22
Rakéták;Postakocsi Petra;19;Red Ring;00:01:29;23
Rakéták;Postakocsi Petra;19;Red Ring;00:01:23;24
Rakéták;Postakocsi Petra;19;Red Ring;00:01:15;25
Rakéták;Postakocsi Petra;19;Red Ring;00:01:05;26
Rakéták;Postakocsi Petra;19;Red Ring;00:01:24;27
Rakéták;Postakocsi Petra;19;Red Ring;00:01:24;28
Rakéták;Postakocsi Petra;19;Red Ring;00:01:25;29
Rakéták;Postakocsi Petra;19;Red Ring;00:01:18;30
Rakéták;Postakocsi Petra;19;Red Ring;00:01:34;31
Rakéták;Postakocsi Petra;19;Red Ring;00:01:33;32
Rakéták;Postakocsi Petra;19;Red Ring;00:01:25;33
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:05;1
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:12;2
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:05;3
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:05;4
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:31;5
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:13;6
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:09;7
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:14;8
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:30;9
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:34;10
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:29;11
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:27;12
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:08;13
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:19;14
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:16;15
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:26;16
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:06;17
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:15;18
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:24;19
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:06;20
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:22;21
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:26;22
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:33;23
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:27;24
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:25;25
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:24;26
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:10;27
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:14;28
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:32;29
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:08;30
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:22;31
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:06;32
Versenylovak;Fürge Ferenc;29;Autodrome;00:01:17;33
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:18;1
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:16;2
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:32;3
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:25;4
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:17;5
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:11;6
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:18;7
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:33;8
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:18;9
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:29;10
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:29;11
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:25;12
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:13;13
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:19;14
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:16;15
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:22;16
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:14;17
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:27;18
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:12;19
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:31;20
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:05;21
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:18;22
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:28;23
Versenylovak;Sebes Szilárd;27;Autodrome;00:01:06;24
